question,choices,answer
"A user on an online shopping website has just viewed the following sequence of products. What product may the user view next?
Product Sequence: 
Tower T17088 Vortx 9L Dual Basket Air Fryer with 10 One-Touch Presets, 1800W Power, Black
Tower T17086 Vortx 5 in 1 Air Fryer and Grill with Crisper, 5.6L, Black
Salter EK4548 Dual Air Fryer, Double Drawer Non-Stick Cooking, Sync & Match Cook Function, 2 XL Frying Trays For Independent Cooking, 8.2L, Sensor Touch Display With 12 Presets, 1450-1750W
Salter EK4750 Dual Air Fryer, Double Drawer Non-Stick Cooking, Sync & Match Cook Function, 2 XL Frying Trays for Independent Cooking, 7.4L, Sensor Touch Display with 6 Presets, 2200/2400W
Ninja Foodi Dual Zone Air Fryer [AF300UK] 2 Drawers, 6 Cooking Functions, 7.6L, Black
Devology Double Air Fryer - 9L - 2 x 4.5L Independent Cooking Zones - Free 50 Recipe Cookbook- 12 Cooking Programs - Digital LED Display Airfryer - Healthy Oil-free Fryer - Portable Kitchen Appliance
Salter EK4548 Dual Air Fryer, Double Drawer Non-Stick Cooking, Sync & Match Cook Function, 2 XL Frying Trays For Independent Cooking, 8.2L, Sensor Touch Display With 12 Presets, 1450-1750W
Salter EK4750 Dual Air Fryer, Double Drawer Non-Stick Cooking, Sync & Match Cook Function, 2 XL Frying Trays for Independent Cooking, 7.4L, Sensor Touch Display with 6 Presets, 2200/2400W
","['Similac Gold Palm Oil free First Infant Milk, 900 g', 'XZC Case for KindleFire 7 Tablet (2019/2017/2015 Release, 9th/7th/5th Generation) Push Pop Silicone Shockproof Tablet Covers with Kickstand and Shoulder Strap (for KindleFire 7 2015/2017/2019)', 'MADE TO MEASURE VERTICAL BLIND REPLACEMENT SLAT/LOUVERS 89mm (3.5"") - - - FREE HANGERS, WEIGHTS & CHAINS', 'MONCOOK Double Air Fryer - 2 In 1 Airfryer 9L With 2 x 4.5L Baskets - 50 Recipe Cookbook - Smart Finish Function - Digital LED Display Airfryer - 12 Pre-Set Cooking Programs - Healthy Oil-free Fryer']",3
"A user on an online shopping platform has clicked the following list of products. Select the product that the user may interact with next.
Product Sequence: 
PLASTIFIC Large CUTLERY TRAY Utensils Spoon Fork Holder Flatware Organiser for Kitchen Organiser Strong Plastic Drawer Sliding Tidy (33 x 17.5 x 4.3 slim, Grey)
PLASTIFIC Large CUTLERY TRAY Utensils Spoon Fork Holder Flatware Organiser for Kitchen Organiser Strong Plastic Drawer Sliding Tidy (33 x 17.5 x 4.3 slim, Silver)
PLASTIFIC Large CUTLERY TRAY Utensils Spoon Fork Holder Flatware Organiser for Kitchen Organiser Strong Plastic Drawer Sliding Tidy (33 x 17.5 x 4.3 slim, White)
PLASTIFIC Large CUTLERY TRAY Utensils Spoon Fork Holder Flatware Organiser for Kitchen Organiser Strong Plastic Drawer Sliding Tidy (33 x 17.5 x 4.3 slim, Light grey)
Sienna Hoodie Blanket Oversized Ultra Soft Plush Sherpa Fleece Wearable Warm Throw Hooded Blanket Cosy Giant Sweatshirt - Black
Sienna Hoodie Blanket Ultra Soft Sherpa Fleece Warm Cosy Comfy Oversized Wearable Hooded Sweatshirt Throw for Women Girls Adults Men Boys Kids Big Pocket - Charcoal Grey
","['6PCS Travel Sickness Bands, Motion Sickness Bands Adult Children Morning Sickness Relief Anti Nausea Acupressure Wristband for Car Sea Flying Trip', 'SCCVEE Wireless Charger, Qi 15W max Inductive Charging Station Wireless Charger Charging Pad Compatible with iPhone12/13/11/Samsung S22/S21/S20 fe/Ultra/Note20/ Pixel 5/ LG/Google/Nokia and more', 'Oterkin for iPhone 14 Pro Case, [4 in 1] iPhone 14 Pro Phone Case with 2X [9H Glass Screen Protector] [ 360° Ring Stand] Daily Use Military Shockproof Phone Case for iPhone 14 Pro 6.1 inch 5G 2022', 'Silvine A4 Refill Pad - Narrow Lined with Margin (160 Pages) Pack of 5 & Bic Orange Fine Ballpoint Pens, Fine Point (0.8 mm), Black Ink, Box of 20 - Writing Pens with Long-Lasting Ink, Black']",1
"A user on an online shopping platform has clicked the following list of products. Select the product that the user may interact with next.
Product Sequence: 
TAMAGOTCHI Original Bandai Marble Shell with Chain - The Original Virtual Reality Pet 42952NBNP, Multicolor
Tamagotchi 42804 Original Black-Feed, Care, Nurture-Virtual Pet with Chain for on The go Play
Tamagotchi 42867 Original Sahara-Feed, Care, Nurture-Virtual Pet with Chain for on The go Play
TAMAGOTCHI Original Bandai Sky Shell with Chain - The Original Virtual Reality Pet 42948NBNP, Blue
TAMAGOTCHI Original Bandai Galaxy Shell with Chain - The Original Virtual Reality Pet 42933NBNP, Multicolor
TAMAGOTCHI 42936NBNP Original Hearts, Multicolo-Feed, Care, Nurture-Virtual Pet with Chain for on The go Play, Multicolor
","['OX Pro Tuck Pointer 6¾"" x ½"" / 12mm', 'TAMAGOTCHI Original Bandai Tamagotchi Unicorn Shell with Chain - The Original Virtual Reality Pet 42927NBNP, Multicolored', 'Defender Wireless Shed Alarm - Garage Alarm - Burglar Alarm for Sheds Garages - Wireless Alarm For Doors - Alarm With Keypad (Black)', 'Monstera Deliciosa Swiss Cheese Plant Popular houseplant 40-60cm Tall by PLANTSHACK']",1
"A user on an online shopping platform has clicked the following list of products. Select the product that the user may interact with next.
Product Sequence: 
Lego City Undercover (PS4)
LEGO City Undercover (Nintendo Switch)
Nerf Elite 2.0 Commander RD-6 Dart Blaster, 36 Nerf Elite Darts, 18-Dart Clip, Outdoor Toys for Kids
FabLab FL003 Glitter Tattoos, Mixed
Pets Alive 9523E Shop Sloth Surprise Interactive Toy Pets with Electronic Speak and Repeat
Pets Alive 9523G Shop Puppy Surprise Interactive Toy Pets with Electronic Speak and Repeat (Packing may vary)
Pets Alive Pet Shop Surprise – Surprise Interactive Toy Pets with Electronic Speak and Repeat Birthday Party Unicorn by ZURU
","['2XClip-On LED Bike Lights - Pack of 2 (Red & White/Front & Rear)', 'Moisturizing Socks,3 Pairs, Soft Ventilate Gel Heel Socks Open Toe Socks for Dry Hard Cracked Skin Moisturizing Day Night Care Skin (Black, Regular Size)', 'Trendi 48"" Long Wall Mirror Over Door Full Length Bedroom Bathroom Hanging Dress Mirror', 'Unicorn Toys for Girls Age 4-11, Light-up Unicorn Terrarium Kits for Kids, Unicorn Night Light Art and Crafts Kits for Girls Age 4-9, Birthday Unicorn Gifts for Girls Age 5-10, Xmas Gifts for Girls']",3
"A user on an online shopping platform has clicked the following list of products. Select the product that the user may interact with next.
Product Sequence: 
LeapFrog 2 in 1 LeapTop Touch Laptop, Green, Learning Tablet for Kids with 10 Modes of Play, Kids Laptop with Letters, Numbers, Vocabulary and Animals, Learning Toy Laptop for Kids Ages 2 Years +
LeapFrog 2 in 1 LeapTop Touch Laptop, Green, Learning Tablet, for Kids Ages 2 Years + & Count Along Till Educational Interactive Toy Shop With 20-Piece Pretend Play Set, Toy For 2 3 4 Years Kids
Leapfrog Mr Pencil's Scribble and Write Learning Toy & Amazon Basics AA Performance Alkaline Batteries [Pack of 8] - Packaging May Vary
LeapFrog 600803 Mr Pencil's Scribble and Write Interactive Learning Toy Educational Baby Letters, Numbers and Shapes for Toddlers and Kids, Boys and Girls 3, 4, 5+ Year Olds
Basic Fun! 09624 Speak & Spell Electronic Game Classic Retro Toy, Interactive Learning Toy Educational, Electronic Learning System For Boys & Girls Aged 4 Years and Up
eolo sport hk JP011 Jiggly Gigi Interactive Animal Motion, Sounds and Music Electronic pet Toy, Dancing Giraffe
","['STGOOD No Tangle Dog Leash Coupler, Dual Double Dog Adjustable Splitter Lead Durable Walker Trainer Leash For Two Dogs', 'Fuyamp 10 Pcs Nail Buffer Block, Professional 120 Grit Nail Sanding Blocks for Natural Acrylic Nails, Nail Buffer blacks Manicure Pedicure Tools for Gel Nails Salon Home Use (Pink)', 'Animology Flea and Tick Shampoo For Puppies and Dogs | Medicated Tea Tree Scent | Built In Conditioner | Added Pro-Vitamin B5 | PH Balanced | Soothes Irritated Bitten skin | 250ml Pack', 'edding 5200 permanent spray - classy mauve matt - 200 ml - acrylic paint for painting and decorating glass, metal, wood, ceramic, plastic, canvas - aerosol spray, acrylic spray, paint spray']",2
"A user on an online shopping website has just viewed the following sequence of products. What product may the user view next?
Product Sequence: 
TP-Link Tapo Smart LED Light Strip, 5m, WiFi App Control RGB Multicolour LED Strip, Works with Alexa(Echo and Echo Dot)&Google Home, Suitable for TV Kitchen DIY Decoration(Tapo L900-5)
LED Strips Lights, L8star 6.56ft (2m) USB TV Backlight Light Strips
5m Led Lights for Bedroom, L8star 16.4ft Led Lights RGB Colour Changing Led Strip Light with Remote and Control Box for Bedroom, Living Room TV Kitchen DIY Decoration
LED Strips Lights, L8star 6.56ft (2m) USB TV Backlight Light Strips
5m Led Lights for Bedroom, L8star 16.4ft Led Lights RGB Colour Changing Led Strip Light with Remote and Control Box for Bedroom, Living Room TV Kitchen DIY Decoration
Led Strip Light, PHOPOLLO 5m Led Light with 44 Keys Remote, Flexible 12V 5050 RGB Colour Changing Strip Light for Bedroom,Party
","['Electric Clothes Dryer, 220V Multifunctional Foldable 45-55℃ Constant Temperature Electric Heated Drier Clothes Airer Hanger Shoes Drying Rack with Waterproof Power Switch for Laundry Room, School(UK)', 'Kilner 25.743 Universal Storage Jar, 4 Litre', 'Migliore Wear Exfoliating Gloves, 3 DISTINCT TEXTURES Body Scrub Gloves, Natural Bath/Shower Scrubber Gloves, Beauty Loofah Body Exfoliator Mitt with Hanging Loop(Heavy)', 'Led Strip Light, PHOPOLLO 10m Led Light Strips with 44-Keys Remote, Flexible 5050 RGB Colour Changing Led Lights for Bedroom,Party(5Mx2)']",3
"A user on an online shopping website has just viewed the following sequence of products. What product may the user view next?
Product Sequence: 
Scott Multifold Hand Towels 1804 - Z Fold Paper Towels - 16 Packs x 250 White Paper Hand Towels (4,000 total)
Scott Essential Hand Towels 6656 - Multifold V-fold Paper Hand Towels - 12 Clips x 340 White Paper Towels (4,080 Total)
AmazonCommercial Interfold-Vfold Deinked Paper Hand Towels, 2 PLY - Pack of 15, 3750 sheets
AmazonCommercial Interfold-Vfold Paper Hand Towels, 2 PLY - Pack of 15, 3990 sheets
Splesh by Cusheen Lavender Scented Toilet Tissue Rolls (24 Pack)
Splesh by Cusheen Toilet Tissue Roll Bulk Buy (60 Toilet Rolls) - Eco-Friendly, Soft & Quilted 3-Ply Toilet Paper, Made from Sustainably Sourced Pulp - Lavender Fragrance
Splesh by Cusheen Toilet Roll Bulk Buy - Eco-Friendly, Soft & Quilted 3-Ply Toilet Roll, Made from Sustainably Sourced Pulp - Fresh Aloe Vera Fragrance (72 Rolls)
Splesh by Cusheen Luxury Aloe Vera Toilet Tissue Roll (24 Pack)
","['FiNeWaY Nostalgia Milk Bottle Holder Wire Tidy Crate Rack Carry Carrier Doorstep Store Drink Kitchen Storage Organiser Caddy with Integrated Handle (2 Bottle Rack)', 'Running Light for Runners, 5 in 1 Kit, USB Rechargeable Led Running Accessories, Wearable Chest Torch Light, Reflective Armbands Light, Shoes Clip Light', 'The Big Cheese Ultra Power Mouse Traps (4 pack) - Reusable Mouse Trap, Mouse Killer', 'Splesh by Cusheen Toilet Roll Bulk Buy (60 Toilet Rolls) - Eco-Friendly, Soft & Quilted 3-Ply Toilet Paper, Made from Sustainably Sourced Pulp - Aloe Vera']",3
"A user on an online shopping platform has clicked the following list of products. Select the product that the user may interact with next.
Product Sequence: 
Hiloshine Light Therapy Lamp 10000 Lux UV-Free Artificial Sun Lamp with Touch & Remote Control, Desk Lamp with Stepless Brightness, Timer and 3 Color Temperatures for Home/Office Use
Hiloshine Light Therapy Lamp 10000 Lux UV-Free Artificial Sun Lamp with Touch & Remote Control, Desk Lamp with Stepless Brightness, Timer and 3 Color Temperatures for Office/Creative Home Decor (Wood)
Hiloshine Light Therapy Lamp 10000 Lux UV-Free Artificial Sun Lamp with Touch & Remote Control, Desk Lamp with Stepless Brightness, Timer and 3 Color Temperatures for Home/Office Use
Hiloshine Light Therapy Lamp 10000 Lux UV-Free Artificial Sun Lamp with Touch & Remote Control, Desk Lamp with Stepless Brightness, Timer and 3 Color Temperatures for Office/Creative Home Decor (Wood)
SAD Light Therapy Lamp for Depression, 3 Color Temperature Modes, 5 Brightness Levels, with Timer & Memory Function, 10000 Lux UV-Free SAD Lamp, Natural Daylight for Office/Home (Black)
SAD Light Therapy Lamp, 3 Color Temperature Modes, 5 Brightness Levels, with Timer & Memory Function, 10000 Lux UV-Free SAD Lamp, Natural Daylight for Office/Home(White)
SAD Light Therapy Lamp for Depression, 3 Color Temperature Modes, 5 Brightness Levels, with Timer & Memory Function, 10000 Lux UV-Free SAD Lamp, Natural Daylight for Office/Home (Black)
","['An Earl’s Broken Heart: Historical Regency Romance', 'Beurer TL50UK Compact LED SAD Lamp - Helps Combat Seasonal Affective Disorder - Delivers 10,000 Lux Of Light - Slim And Stylish Design - UV-Free LED Light Therapy - Certified Medical Device', 'Disney Princess Heart of Gold 100% Cotton Double Duvet Cover Set - Includes 2 Pillowcases', 'BVAGSS Anxiety Dog Bed, Round Dog Cat Beds Mattress Marshmallow Fluff Nest Calming Dog Bed for Small/Medium/Large Dogs XH034 (Diameter:40cm, Light Grey)']",1
"A user on an online shopping website has just viewed the following sequence of products. What product may the user view next?
Product Sequence: 
[3+2] Google Pixel 7 Pro Screen Protector, 3 Pack Flexible TPU Film + 2 Pack Tempered Camera Lens Protector [Bubble-Free] [Easy-Installation] [Scratch-Resistant] [HD-Clear]
Replacement Audio Extension Cable,Cord Wire only for Bose QuietComfort QC15 Headphones with in line Mic (Black)
Screen Protector Oneplus Nord 2 5G, Tempered Glass Screen Protector, Anti Fingerprint, 9H Hardness, Anti Scratch, 3 Pack Screen protector + 2 Pack Camera Lens Protector
Screen Protector Google Pixel 7 Pro, Tempered Glass [Bubble Free][Anti-Scratch][9H Hardness][Fingerprint Free][High Sensitivity] 2 Pack Screen protector + 2 Pack Camera Lens Protector
RIIMUHIR Screen Protector for Google Pixel 7 Pro, Tempered Glass Film [Ultra HD][Fingerprint Free][Bubble Free][Anti-Scratch] 2 Pack Screen protector + 2 Pack Camera Lens Protector
[3+2] Google Pixel 7 Pro Screen Protector, 3 Pack Flexible TPU Film + 2 Pack Tempered Camera Lens Protector [Bubble-Free] [Easy-Installation] [Scratch-Resistant] [HD-Clear]
","['5 Pieces Magnetic Telescoping Pickup Grabber Tool, Extendable Tool Kit with LED Light, Including 15 lb/1 lb/Round/Square Inspection Mirror/Telescoping Handle 360° Swivel for Extra Viewing and Pickup', 'QEIHITYO Thermometer, BBQ, LCD Display Digital Food, Cooking, 13.5 cm Long Temperature Probe, 5 S Instant Readout, for Kitchen Grill, Milk, Water, Jam, Hot Drinks', 'for google pixel 7 pro screen protector Screen Protector [2+1 Pack]pixel 7 pro Tempered Glass Screen Protector,3D HD Fingerprint Unlock Protector for google pixel 7 pro', 'MOCOCITO Bum Waist Bag 3 Zip Pockets/Adjustable Belt of 120cm/47in, Waterproof Waist Bag Large Capacity Fanny Packs for Women Men, Belt Bag for Holidays Hiking Cycling Running Outdoor Sport']",2
"A user on an online shopping website has just viewed the following sequence of products. What product may the user view next?
Product Sequence: 
TUM TUM 3 Way Silicone Baby Training Cup - Designed with Feeding & Speech Therapist - Three in one Free Flow Straw Cup, Transition Cup and Open Cup - for 6 Months Plus, 180ml, Blue
TUM TUM 3 Way Silicone Baby Training Cup - Designed with Feeding & Speech Therapist - Three in one Free Flow Straw Cup, Transition Cup and Open Cup - for 6 Months Plus, 180ml, Pink
NUK Trainer Cup Sippy Cup | Leak-Proof Soft Drinking Spout | 6+ Months | BPA-Free | 230ml | Blue Zebra (10255608)
TUM TUM 3 Way Silicone Baby Training Cup - Designed with Feeding & Speech Therapist - Three in one Free Flow Straw Cup, Transition Cup and Open Cup - for 6 Months Plus, 180ml, Blue
Tiny Moon Dinosaur Sippy Cup with Straw (6+ Months) Includes Extra Straw & Cleaning Brush - Toddler Drinks Water Bottles - Trainer Cup with Handles for Babies – Sippy Cup for Toddlers (Aqua)
Tiny Moon Dinosaur Sippy Cup with Straw (6+ Months) Includes Extra Straw & Cleaning Brush - Toddler Drinks Water Bottles - Trainer Cup with Handles for Babies – Sippy Cup for Toddlers (Coral)
","['60"" 155cm Wide Wadding 2oz 4oz 6oz - per metre (2oz)', 'Fairy Non-Bio PODS, Washing Liquid Laundry Detergent Tablets / Capsules, 108 Washes (54 x 2), Huggably Soft for Sensitive Skin', 'Avengers Boys Analogue Quartz Watch with Rubber Strap AVG9007', 'heekpek Blanket Hoodie Unisex Sweatshirt Pullover Giant Hoodie Blanket with Two Pockets Sherpa Fleece Hoodie Snuggle Hoodie Soft Warm Fluffy Hoodie Oversized for Women Men(Grey, One Size)']",1
"A user on an online shopping platform has clicked the following list of products. Select the product that the user may interact with next.
Product Sequence: 
Mummy Fairy and Me (Mummy Fairy, 1)
The Day I Fell Into a Fairytale: The bestselling classic adventure
Diary of an Accidental Witch, 1
The World’s Worst Pets: The brilliantly funny new children’s book for 2022 from million-copy bestselling author David Walliams – perfect for kids who love animals!
Bad Dad: Laugh-out-loud funny children’s book by bestselling author David Walliams
The Midnight Gang
","['ASTARON Halloween Cupcake Stand with Halloween Cake Toppers Decorations for Halloween Party， 3-Tier Cupcake Holder Stand Halloween Dessert Stand Ghost Pumpkin Cake Decorations', ""There's a Dragon in Your Book (Who's in Your Book?)"", 'BLONDE UNICORN Long Auburn Wig with Bangs Layered Curly Orange Wigs for Women Natural Synthetic Hair Wigs for Women Middle Part Synthetic Wig Cosplay Wigs……', 'Philips Hue White Ambiance Personal Wireless Lighting LED E14, Edison Screw Bulb, Works with Alexa [Energy Class A+]']",1
"A user on an online shopping website has just viewed the following sequence of products. What product may the user view next?
Product Sequence: 
Venga! Air Fryer, 2.5 L, Adjustable Thermostat 80-200°C, 60-Minute Timer, Touchscreen Control Panel, 1200 W, Black/Silver, VG AFT 3007 BS
Venga! Air Fryer, 4.5 Litres, With Digital Timer and Temperature Control (80-200°C), 8 Menus Pre-set, 1 500 W, Black, VG AFT 3006 BS
Westpoint Digital Air Fryer 3.5L 1200-1400W (Black-Rose Gold Accents) (UK Plug)
Leisurewize - Low Wattage 1.7L Air Fryer With Digital Display | 1000W | Rapid Air Circulation | Multi-Functional | Adjustable Temperature Controls | Black | (LW676)
Tower T17024 Digital Air Fryer Oven with Rapid Air Circulation and 60 Min Timer, 4.3 Litre, Black
Chefman TurboFry 2 Litre Air Fryer, Personal & Compact, Adjustable Temperature Control, 30-minute Timer and Dishwasher-safe Basket, Black
Chefman TurboFry 3.5 Litre Air Fryer Oven w/ Dishwasher-safe Basket and Dual-control Temperature, 60-minute Timer & 15-cup Capacity, BPA-free, Matte Black, Healthy Frying Cookbook Included
Tower T17024 Digital Air Fryer Oven with Rapid Air Circulation and 60 Min Timer, 4.3 Litre, Black
LEGO 10696 Classic Medium Creative Brick Box, Easy Kids Toy Storage, Building Set for 4 Years Old & Windows & 10692 Classic Creative Bricks for Kids Colourful Building Toy Set for Kids Age 4+
LEGO 10696 Classic Medium Creative Brick Box, Easy Kids Toy Storage, Building Set, 4 plus Year Old Girl and Boy Gifts with Wheels & Windows
Barbie Art Set, Arts and Crafts for Kids, Colouring Sets for Children, Gifts for Girls
","['EYLURE LONDON - FLUTTERY INTENSE - No. 141 Full and Wispy', 'Triton Cara Electric Shower 8.5kW (Madrid, Seville, Enrich) -', 'Satin Pillowcase,2 Pack Silky Pillow Cases for Hair and Skin,Soft Breathable Smooth Silk Pillow Cover with Envelope Closure (Aqua, Standard(20""x26""))', 'Barbie Dreamtopia Dress Up Doll Gift Set, 12.5-Inch, Blonde with Princess, Fairy and Mermaid Costumes, Gift for 3 to 7 Year Olds, GJK40']",3
"A user on an online shopping website has just viewed the following sequence of products. What product may the user view next?
Product Sequence: 
Tower Xpress Pro Combo T17076 Vortx 10-in-1 Digital Air Fryer Oven with Rapid Air Circulation, 60-Minute Timer, 11 L, 2000 W, Black
Tower Xpress T17038 5-in-1 Air Fryer Oven with Rapid Air Circulation, Manual Control and 60 Minute Timer, 11 Litre, Black
Tower Xpress Pro Combo T17076 Vortx 10-in-1 Digital Air Fryer Oven with Rapid Air Circulation, 60-Minute Timer, 11 L, 2000 W, Black
Tower Xpress Pro T17039 Vortx 5-in-1 Digital Air Fryer Oven with Rapid Air Circulation, 60-Minute Timer, 11 L, 2000 W, Black
Vax Dual Power Pet Advance Carpet Cleaner | Dual Rotating Brushbars | Pre-treatment wand and Wash Hose - CDCW-DPXA
Vax Dual Power Pet Advance Carpet Cleaner | Dual Rotating Brushbars | Pre-treatment wand and Wash Hose - CDCW-DPXA & Original Pet 1.5L Carpet Cleaner Solution -1-9-142054
","['UGREEN Headphone Extension Cable 3.5mm Male to Female Audio Lead Aux Extender Mini Jack Plug Auxiliary Stereo Earphone Cord Compatible with Car TV Laptop PC Phone MP3 Player Speaker Amp Soundbar(2M)', 'Eco Styler Coconut Styling Gel - 32oz', 'Vax Rapid Power Refresh Carpet Cleaner | Deep Clean & Leaves Carpets Dry in less than 1hr | XL Tank Capacity - CDCW-RPXR, Purple & Grey', ""Lily's Kitchen Shredded Fillets Multipack - Grain Free Adult Wet Cat Food (4 Packs x 8 Tins x 70 g)""]",2
"A user on an online shopping platform has clicked the following list of products. Select the product that the user may interact with next.
Product Sequence: 
Addis Premium Soft touch 6 Compartment Cutlery Drawer Organiser Tray, White and Grey 6 Sections
Addis Premium Soft touch 6 Compartment kitchen Cutlery Drawer Utensil Organiser Tray, White & Grey new 6 Sections
Addis Premium Soft touch 6 Compartment Cutlery Drawer Organiser Tray, White and Grey 6 Sections
Klass Home Large Adjustable Cutlery Tray, Cutlery Drawer Organiser 6-8 Compartment Bamboo Kitchen Drawer Organiser 43cm x 33cm Expandable to 43cm (17"") Utensil Drawer Organiser Rack Holder Tray
Addis Premium Soft touch 6 Compartment Cutlery Drawer Organiser Tray, White and Grey 6 Sections
Wham Silver 5 Compartment Plastic Cutlery Holder Tray Drawer Organiser Rack
6 Compartments Cutlery Tray- Anti-Slip Plastic Cutlery Organiser for Kitchen, Office, School - BPA-Free Non-Toxic Kitchen Drawer Organiser for Utensils Spoon Fork and Makeup Accessories
JETech Slim Fit Case Compatible with Samsung Galaxy S21 5G 6.2-Inch, Thin Phone Cover with Shock-Absorption and Carbon Fiber Design (Black)
JETech Slim Fit Case Compatible with Samsung Galaxy S21 5G 6.2-Inch, Thin Phone Cover with Shock-Absorption and Carbon Fiber Design (Blue)
KRAFTCARE for Samsung S21 Case with Kickstand Ring and Screen Protector, Shockproof and Anti Scratch 360° Magnetic Ring Holder Stand Phone Cover for Samsung Galaxy S21 - Dark Green
KRAFTCARE for Samsung S21 Case with Kickstand Ring and Screen Protector, Shockproof and Anti Scratch 360° Magnetic Ring Holder Stand Phone Cover for Samsung Galaxy S21 - Black
","['KRAFTCARE for Samsung S21 Case with Kickstand Ring and Screen Protector, Shockproof and Anti Scratch 360° Magnetic Ring Holder Stand Phone Cover for Samsung Galaxy S21 - Blue', 'IFOYO Squeaky Dog Toy, Durable Plush Squeak Snake Dog Toy for Large to Small Dogs, Pets', 'ADXCO 144 Pieces Transparent Putty Traceless Removable Sticky Putty Double-Sided Adhesive Round Putty Multipurpose Tape Nano Gel Mat for Wood, Glass, Ceramic, Metal, Plastic, Diameter 20 mm', 'Philips Avent SCF349/12 Ultra Air Dummy 18+ months, Breathable Orthodontic, BPA free, Double pack, Giraffe/Panda']",0
"A user on an online shopping platform has clicked the following list of products. Select the product that the user may interact with next.
Product Sequence: 
Sense 10334 Colouring Pencils for Children and Kids, Pack of 24
Sense 10341 Coloured Colouring Pencils for Children Kids, Pack of 40
Sense 10334 Colouring Pencils for Children and Kids, Pack of 24
Sense 10341 Coloured Colouring Pencils for Children Kids, Pack of 40
Sense 10334 Colouring Pencils for Children and Kids, Pack of 24
Desire Deluxe Magnetic Building Blocks Gift 94PC Kids Magnetics Construction Block Games for Boys and Girls Creativity Educational Children's Toys for Age 3 4 5 6 7 Year Old
","['Fida Retractable Dog Lead 8M, No-Tangle Extendable Dog Lead with Strong Nylon Tape, Heavy Duty Extra Long Retractable Dog Lead for Large Dogs Up to 50Kgs, Blue', 'Star Cutouts SC1458 Fireplace Festive 1 Dimensional Cardboard Cutout Display Perfect Christmas Decoration for Santa Scenes Including Shop Windows, Office Parties and The Home Height 101cm, Multicolour', 'Sunny Auntie Magnetic Building Blocks Magnetic Tiles Set, Toy for 3 4 5 6 7 8 Year Old Boys & Girls - Kids & Toddlers STEM Educational Construction Toy/Game Gift for 3-8 Year Olds, 36 pcs Set Gift Box', 'Daim (Dime) Chocolate Bar - 18 x 28gm']",2
"A user on an online shopping platform has clicked the following list of products. Select the product that the user may interact with next.
Product Sequence: 
iPhone Charger Cable, Lightning Cable 3Pack 3FT/1M iPhone Charger Braided iPhone Charger Lead USB Fast Charging Cable Compatible with iPhone 11/Pro/Xs Max/X/8/7/Plus/6S/6/SE/5S iPad and More
iPhone Charger Cable, Lightning Cable 3Pack 6FT/1.8M iPhone Charger Braided Long iPhone Charger Lead USB Fast Charging Cable Compatible with iPhone 11/Pro/Xs Max/X/8/7/Plus/6S/6/SE/5S iPad and More
iPhone Charger Cable, Lightning Cable 3Pack 6FT/1.8M iPhone Charger Braided Long iPhone Charger Lead USB Fast Charging Cable Compatible with iPhone 11/Pro/Xs Max/X/8/7/Plus/6S/6/SE/5S iPad and More
iPhone Charger Cable, Lightning Cable 3Pack 3FT/1M iPhone Charger Braided iPhone Charger Lead USB Fast Charging Cable Compatible with iPhone 11/Pro/Xs Max/X/8/7/Plus/6S/6/SE/5S iPad and More
iPhone Charger Cable, Lightning Cable 3Pack 6FT/1.8M iPhone Charger Braided Long iPhone Charger Lead USB Fast Charging Cable Compatible with iPhone 11/Pro/Xs Max/X/8/7/Plus/6S/6/SE/5S iPad and More
iPhone Charger, 3Pack 3FT/1M iPhone Charger Cable High Speed Data Sync & Transfer USB Lightning Cable Compatible with iPhone 13 Pro 13 12 11 Pro Max XS XR X 8 7 Plus 6S 5 SE
","['ChasBete Gecko Coat Hooks for Wall, Rustic Cast Iron Key Holder Wall Mounted Hooks, Heavy Duty Door Hook for Decor, Set of 3', 'iPhone Charger, [3Pack 6FT/1.8m] iPhone Charger Cable High Speed Data Sync & Transfer USB Lightning Cable Compatible with 13 Pro 13 12 11 Pro Max XS XR X 8 7 Plus 6S 5 SE', ""Loud Alarm Clock with Bed Shaker for Heavy Sleeper, Hearing-Impaired, Deaf, PEMOTech 7.5'' LED Digital Clock with 180° Projector, 12/24H DST, Dual Alarms Snooze, with USB Charger for Bedrooms Office"", 'Drawer Organiser Trays, 16 pc Dressing Table Organiser with 5 Sizes Transparent Plastic Divider Makeup Organiser for Office Kitchen Bathroom Cosmetics']",1
